Mean,Peak,Minimum,Variance,Peek_To_Peek,Label
0.00040090009999999997,0.002533152,-0.001592615,1.0131820252552528e-06,0.004125767,0
0.0003781264,0.002463108,-0.001546889,9.745175300727788e-07,0.0040099969999999995,0
0.00035556214999999996,0.002395531,-0.001540918,9.371610538742395e-07,0.003936449,0
0.00033344129999999996,0.002331379,-0.001574845,9.014052377044317e-07,0.0039062240000000002,0
0.00031196954999999996,0.002271537,-0.001605437,8.674762202797342e-07,0.003876974,0
0.0002913443,0.002216804,-0.00163236,8.355330411363263e-07,0.0038491640000000004,0
0.00027174635,0.002167886,-0.001655303,8.056869524452922e-07,0.003823189,0
0.0002533292,0.002125383,-0.001673974,7.780174294872211e-07,0.0037993569999999997,0
0.00023624190000000003,0.002089789,-0.001688105,7.525728324387264e-07,0.003777894,0
0.00022058905000000006,0.00206146,-0.001697465,7.293975604459448e-07,0.003758925,0
0.00020647120000000002,0.002040641,-0.001701857,7.085285515912209e-07,0.0037424980000000004,0
0.0001939589,0.002027436,-0.001701121,6.900040377545158e-07,0.0037285570000000004,0
0.0001830955,0.002021828,-0.001695139,6.738688907284737e-07,0.003716967,0
0.0001739147,0.002023675,-0.001683835,6.601704394708527e-07,0.00370751,0
0.00016639674999999998,0.002032713,-0.001667187,6.489674950877762e-07,0.0036999,0
0.00016054660000000003,0.002048573,-0.001645211,6.402962138186737e-07,0.0036937840000000003,0
0.00015630175000000003,0.00207078,-0.001617969,6.342056276810395e-07,0.003688749,0
0.00015362945,0.002098774,-0.001585567,6.307020660028921e-07,0.003684341,0
0.00015242935,0.002131916,-0.001548154,6.297881301430816e-07,0.00368007,0
0.00015263425000000005,0.002169505,-0.001505928,6.314125368744079e-07,0.0036754329999999997,0
0.00015413435,0.002210785,-0.001459107,6.354916462590816e-07,0.003669892,0
0.00015681415000000004,0.002254972,-0.001407951,6.418969625251867e-07,0.0036629230000000002,0
0.00016056990000000006,0.002301252,-0.001352748,6.504348113204105e-07,0.003654,0
0.00016525889999999998,0.002348799,-0.001293816,6.608767371410422e-07,0.003642615,0
0.00017074499999999998,0.002396792,-0.001231495,6.729387089221054e-07,0.003628287,0
0.00017690189999999996,0.002444416,-0.001166142,6.862810415804105e-07,0.003610558,0
0.0001835969,0.002490881,-0.001098139,7.005272719016735e-07,0.00358902,0
0.00019068155000000002,0.002535428,-0.001027873,7.152668162421552e-07,0.003563301,0
0.00019802154999999996,0.002577322,-0.000955747,7.300575703093131e-07,0.003533069,0
0.00020546914999999998,0.002615881,-0.000928219,7.444471029762396e-07,0.0035441,0
0.00021291469999999997,0.002650458,-0.000931563,7.579579880852737e-07,0.0035820210000000003,0
0.00022020875000000004,0.002680464,-0.000934684,7.701373785441975e-07,0.003615148,0
0.0002272268,0.002705366,-0.000937325,7.805392086398527e-07,0.003642691,0
0.0002338695,0.002724676,-0.000939237,7.887311662263685e-07,0.003663913,0
0.00023999215000000007,0.002737976,-0.000940202,7.943447127519238e-07,0.003678178,0
0.00024550775000000004,0.002744894,-0.000940016,7.970315828617764e-07,0.00368491,0
0.00025031619999999995,0.002745125,-0.000938498,7.965099636294315e-07,0.003683623,0
0.00025433074999999997,0.002738422,-0.000935495,7.925554942386185e-07,0.0036739169999999996,0
0.0002574576999999999,0.002724596,-0.000930879,7.850213038460107e-07,0.003655475,0
0.00025963510000000006,0.002703528,-0.000924554,7.738228057095684e-07,0.0036280820000000004,0
0.00026078799999999997,0.002675142,-0.000916448,7.589570442171578e-07,0.0035915900000000004,0
0.0002608923,0.002639439,-0.000906526,7.404803387465368e-07,0.003545965,0
0.00025987465,0.002596468,-0.000894774,7.185498867336079e-07,0.0034912420000000003,0
0.0002577283999999999,0.002546349,-0.000881219,6.93364350429621e-07,0.0034275679999999998,0
0.0002544436,0.002489252,-0.000865907,6.651944961974105e-07,0.003355159,0
0.0002499937,0.002425412,-0.000848917,6.343841859990631e-07,0.0032743290000000003,0
0.000244414,0.002355114,-0.000830353,6.012939647837894e-07,0.003185467,0
0.0002377105,0.002278716,-0.000810353,5.663508842148947e-07,0.003089069,0
0.00022992365,0.002196618,-0.000789066,5.299916915379237e-07,0.002985684,0
0.00022109769999999998,0.002109281,-0.000766674,4.926766751231685e-07,0.0028759550000000004,0
0.00021129824999999996,0.002017222,-0.000743369,4.5486225019367095e-07,0.0027605909999999997,0
0.00020058470000000004,0.001921004,-0.000719367,4.1700910436506324e-07,0.002640371,0
0.0001890664,0.001821242,-0.000694897,3.795395234945684e-07,0.002516139,0
0.0001768035,0.001718597,-0.000670192,3.4288089111131576e-07,0.002388789,0
0.00016391289999999998,0.001613765,-0.0006455,3.0740196649693686e-07,0.002259265,0
0.00015049900000000004,0.001507479,-0.000621066,2.734443377928421e-07,0.002128545,0
0.00013667690000000003,0.001400503,-0.00059714,2.4130494157914734e-07,0.001997643,0
0.00012258035000000002,0.001293621,-0.000573965,2.112374277877132e-07,0.001867586,0
0.00010830625000000001,0.001187631,-0.000551779,1.8346661254335526e-07,0.0017394099999999998,0
9.39955e-05,0.00108334,-0.000530807,1.5816217784836842e-07,0.0016141469999999998,0
7.977379999999998e-05,0.000981558,-0.000511268,1.3547361736037896e-07,0.001492826,0
6.576224999999999e-05,0.00088307,-0.000493353,1.1551234791640791e-07,0.0013764229999999999,0
5.206330000000001e-05,0.000788658,-0.000477241,9.837293940085265e-08,0.001265899,0
3.8812950000000006e-05,0.000721398,-0.000463082,8.411976617026053e-08,0.0011844800000000001,0
2.6097249999999988e-05,0.000682219,-0.000451011,7.280364457546053e-08,0.00113323,0
1.4028349999999998e-05,0.00064331,-0.00044112,6.445706135560789e-08,0.00108443,0
2.6810000000000113e-06,0.000604928,-0.000433477,5.909447077431579e-08,0.001038405,0
-7.85005e-06,0.000567314,-0.000428127,5.670935151162895e-08,0.000995441,0
-1.7494700000000007e-05,0.000530702,-0.000425075,5.72766735638e-08,0.000955777,0
-2.6196899999999993e-05,0.000495306,-0.000424292,6.073921558788421e-08,0.000919598,0
-3.391419999999999e-05,0.000485498,-0.00049227,6.701134362206314e-08,0.000977768,0
-4.059460000000001e-05,0.000560862,-0.000577414,7.597139961288422e-08,0.0011382760000000001,0
-4.6225549999999997e-05,0.000642003,-0.000657172,8.745202549194474e-08,0.001299175,0
-5.075055e-05,0.000727717,-0.000731089,1.0125166344931313e-07,0.001458806,0
-5.419465e-05,0.000816751,-0.000798773,1.1710977064908154e-07,0.0016155240000000001,0
-5.654454999999999e-05,0.000907818,-0.000859883,1.3473199937678687e-07,0.001767701,0
-5.780829999999999e-05,0.000999618,-0.000914146,1.5377242038137894e-07,0.001913764,0
-5.798715000000001e-05,0.001090856,-0.000961337,1.7385119494645003e-07,0.002052193,0
-5.711190000000001e-05,0.001180253,-0.0010013,1.945538608449368e-07,0.002181553,0
-5.5206626e-05,0.001266565,-0.001033934,2.154409391935554e-07,0.002300499,0
-5.231255000000001e-05,0.001348588,-0.001059195,2.360602651621552e-07,0.002407783,0
-4.8459000000000005e-05,0.001425176,-0.001077095,2.5595498943821054e-07,0.002502271,0
-4.3696849999999995e-05,0.001495238,-0.001087698,2.7467838850287096e-07,0.002582936,0
-3.808139999999999e-05,0.001557756,-0.00109112,2.918036887455158e-07,0.0026488759999999997,0
-3.1674949999999994e-05,0.001611783,-0.001087524,3.0694399941836574e-07,0.002699307,0
-2.4516350000000025e-05,0.001656441,-0.001093528,3.1975205261171324e-07,0.002749969,0
-1.669269999999998e-05,0.001690941,-0.001092179,3.2994321854201053e-07,0.00278312,0
-8.2619e-06,0.001714565,-0.0010829,3.37298110466621e-07,0.002797465,0
6.974000000000082e-07,0.001726681,-0.001065646,3.4167980584204213e-07,0.002792327,0
1.0101050000000012e-05,0.00172674,-0.001040454,3.4303012032026054e-07,0.0027671939999999997,0
1.987429999999999e-05,0.001714279,-0.001007445,3.4138544341590525e-07,0.002721724,0
2.992629999999999e-05,0.001688913,-0.000966807,3.368681068240105e-07,0.00265572,0
4.018935000000001e-05,0.001650358,-0.00091882,3.2969881006950257e-07,0.002569178,0
5.0539600000000007e-05,0.001598409,-0.000863822,3.2018868067351585e-07,0.002462231,0
6.0919549999999995e-05,0.001532956,-0.000802227,3.087311867015237e-07,0.0023351830000000002,0
7.123285e-05,0.001453988,-0.000734507,2.957988791518185e-07,0.002188495,0
8.138695000000001e-05,0.001515794,-0.000661183,2.8193981777973424e-07,0.002176977,0
9.129305000000004e-05,0.001592626,-0.000582831,2.677540134562606e-07,0.002175457,0
0.00010087390000000004,0.001666937,-0.000500068,2.538907439033579e-07,0.002167005,0
0.00011004415000000003,0.001738345,-0.000459181,2.410271562888711e-07,0.002197526,0
0.00011872394999999998,0.001806495,-0.000426008,2.2985138442804995e-07,0.002232503,0
0.00012683765000000004,0.001871058,-0.000389761,2.2104792545423952e-07,0.0022608190000000003,0
0.00013431480000000004,0.001931719,-0.000350602,2.1526383906090523e-07,0.002282321,0
0.00014112785000000002,0.001988187,-0.000308733,2.13088874652029e-07,0.00229692,0
0.00014720605,0.002040191,-0.000264383,2.150485718693131e-07,0.0023045739999999998,0
0.00015248730000000003,0.002087481,-0.000217816,2.2156421698453678e-07,0.002305297,0
0.00015696760000000003,0.002129817,-0.000200151,2.329152371313053e-07,0.002329968,0
0.0001606149,0.002166991,-0.000400581,2.4924140421683147e-07,0.002567572,0
0.00016342875000000006,0.002198808,-0.000603599,2.705106781163027e-07,0.002802407,0
0.0001654032,0.002225088,-0.000807338,2.965003189061685e-07,0.003032426,0
0.00016654490000000006,0.002245673,-0.001009798,3.267837557524104e-07,0.0032554710000000002,0
0.0001668772,0.002260423,-0.001208859,3.607296905309052e-07,0.003469282,0
0.00016645024999999998,0.002269217,-0.001402297,3.974977196878816e-07,0.003671514,0
0.00016530379999999997,0.002271952,-0.00158782,4.3605904821395797e-07,0.003859772,0
0.00016347075000000004,0.002268553,-0.001763106,4.752256488294605e-07,0.004031659,0
0.00016102219999999996,0.002258957,-0.00192584,5.136732261525895e-07,0.004184797,0
0.00015802109999999998,0.002243129,-0.002073773,5.499981935884105e-07,0.004316902,0
0.000154532,0.002221053,-0.002204765,5.827773417390527e-07,0.004425818,0
0.0001505944,0.002192744,-0.002316852,6.106375807202524e-07,0.004509595999999999,0
0.00014629075,0.002158231,-0.002408302,6.323097985305131e-07,0.004566533,0
0.000141673,0.002117577,-0.002477663,6.467183070817895e-07,0.0045952400000000004,0
0.0001367573,0.002070872,-0.002523815,6.530375802108526e-07,0.004594687,0
0.00013162204999999996,0.002018224,-0.002546013,6.507284100575236e-07,0.0045642370000000005,0
0.00012624505,0.001959781,-0.0025439,6.3960597536405e-07,0.004503681,0
0.00012066484999999997,0.001895708,-0.002517542,6.198202776950815e-07,0.00441325,0
0.00011486375000000003,0.001826216,-0.002467404,5.918836718827235e-07,0.00429362,0
0.00010883924999999998,0.00175153,-0.002394354,5.566213608298817e-07,0.004145884,0
0.00010257245,0.001671913,-0.002299624,5.151420211878395e-07,0.003971537,0
9.602025e-05,0.001587662,-0.002184768,4.6877889040009214e-07,0.0037724300000000002,0
8.916064999999998e-05,0.001499095,-0.002051625,4.190136648642394e-07,0.0035507200000000003,0
8.194120000000001e-05,0.001406568,-0.001902245,3.674052926921685e-07,0.003308813,0
7.433755e-05,0.00131046,-0.001738851,3.155235007332079e-07,0.003049311,0
6.629529999999998e-05,0.00121118,-0.001563775,2.64874963453379e-07,0.002774955,0
5.7800600000000004e-05,0.001109163,-0.001379402,2.1685143103751577e-07,0.002488565,0
4.880515000000001e-05,0.001004864,-0.001188125,1.726763507946605e-07,0.0021929890000000002,0
3.929589999999999e-05,0.000898763,-0.000992299,1.3336645167851577e-07,0.0018910620000000002,0
2.92651e-05,0.000791358,-0.000794217,9.972379426746317e-08,0.001585575,0
1.8730600000000003e-05,0.000683172,-0.000596062,7.230377760498948e-08,0.001279234,0
7.673449999999993e-06,0.000574729,-0.000399904,5.1437015467313153e-08,0.0009746329999999999,0
-3.861150000000001e-06,0.000466566,-0.000222272,3.721388294360789e-08,0.000688838,0
-1.5849699999999995e-05,0.000411282,-0.000232898,2.9520791191799993e-08,0.0006441800000000001,0
-2.8254650000000002e-05,0.000372168,-0.000281588,2.804991302708158e-08,0.0006537559999999999,0
-4.1015599999999994e-05,0.000331842,-0.000394384,3.232121861204211e-08,0.000726226,0
-5.406625000000001e-05,0.000488717,-0.000506711,4.171733574546053e-08,0.000995428,0
-6.733869999999999e-05,0.000637673,-0.00061776,5.550806966853685e-08,0.0012554329999999998,0
-8.076605000000001e-05,0.000774298,-0.000726707,7.287964159205e-08,0.0015010050000000001,0
-9.424494999999999e-05,0.000897697,-0.000832732,9.296152526036577e-08,0.001730429,0
-0.0001077155,0.001007114,-0.000935022,1.148567139228947e-07,0.001942136,0
-0.00012107559999999999,0.001101915,-0.001032776,1.376690148038316e-07,0.002134691,0
-0.00013422134999999997,0.001181579,-0.001125211,1.6052864555613426e-07,0.0023067900000000004,0
-0.00014708804999999996,0.001245704,-0.001211588,1.8260736556131313e-07,0.002457292,0
-0.00015955985,0.001293991,-0.001291191,2.0315674104687106e-07,0.002585182,0
-0.0001715562,0.001326246,-0.001363364,2.2150916197343157e-07,0.00268961,0
-0.0001829905,0.001342366,-0.001427509,2.3710440857057894e-07,0.0027698749999999998,0
-0.00019379815,0.001342359,-0.001483083,2.494985390648711e-07,0.002825442,0
-0.0002038737,0.001326313,-0.001529627,2.5838407485137894e-07,0.00285594,0
-0.0002131731,0.001294423,-0.001566761,2.635812539964105e-07,0.002861184,0
-0.00022160555,0.001246974,-0.001594189,2.6506035340741843e-07,0.002841163,0
-0.00022913435000000002,0.001184348,-0.001611709,2.6291748217929205e-07,0.0027960570000000002,0
-0.00023569490000000006,0.001107025,-0.001619208,2.573931857119894e-07,0.0027262329999999998,0
-0.00024125050000000002,0.001015588,-0.001616678,2.4884953936531576e-07,0.0026322660000000003,0
-0.00024576285,0.000910729,-0.001604204,2.3776314543445e-07,0.002514933,0
-0.00024918705,0.000793243,-0.001581972,2.2471157813678678e-07,0.002375215,0
-0.00025152515,0.000664039,-0.001550257,2.1033194234613425e-07,0.002214296,0
-0.00025274745,0.00052415,-0.001509429,1.9532778898626053e-07,0.002033579,0
-0.00025283484999999987,0.000374719,-0.00145994,1.8042394228245e-07,0.001834659,0
-0.00025177545,0.000217022,-0.001402325,1.6634341503026054e-07,0.0016193470000000001,0
-0.00024960710000000003,0.000208214,-0.001337187,1.5375056880483163e-07,0.001545401,0
-0.0002462795,0.000221697,-0.001265194,1.4328947604131577e-07,0.0014868910000000002,0
-0.00024184340000000002,0.000235001,-0.001187061,1.3546214303741052e-07,0.0014220620000000002,0
-0.00023627455000000005,0.000248052,-0.001103554,1.3068875321299738e-07,0.001351606,0
-0.00022959974999999994,0.000260789,-0.001019053,1.292224083475658e-07,0.001279842,0
-0.00022182975000000003,0.000273147,-0.001001086,1.311636313418816e-07,0.001274233,0
-0.00021298025000000007,0.000285067,-0.000986833,1.3643961217903946e-07,0.0012718999999999999,0
-0.0002030811,0.000296494,-0.001151266,1.4480023190988419e-07,0.00144776,0
-0.0001921427,0.000307374,-0.001307856,1.5583625966990524e-07,0.00161523,0
-0.00018018675000000002,0.000317664,-0.001454599,1.6898338191282896e-07,0.001772263,0
-0.00016725774999999999,0.00032732,-0.001589542,1.8354383244177633e-07,0.001916862,0
-0.00015341224999999996,0.000336307,-0.001710853,1.9872620361956582e-07,0.00204716,0
-0.00013865359999999996,0.00034459,-0.001816839,2.137101802075157e-07,0.002161429,0
-0.00012306534999999999,0.000352144,-0.001906016,2.2764324836402897e-07,0.00225816,0
-0.00010671014999999997,0.000358944,-0.001977124,2.397276200599237e-07,0.0023360679999999997,0
-8.965475e-05,0.000364977,-0.002029192,2.4925821916988156e-07,0.002394169,0
-7.200604999999999e-05,0.000370226,-0.002061548,2.556470741216289e-07,0.002431774,0
-5.386225000000002e-05,0.000374685,-0.002073843,2.5847929220451324e-07,0.002448528,0
-3.5315200000000004e-05,0.00037835,-0.002066065,2.5752204745985276e-07,0.002444415,0
-1.6515400000000005e-05,0.000381222,-0.002038544,2.5273122625846317e-07,0.0024197660000000003,0
2.4082500000000154e-06,0.000383311,-0.001991937,2.4425457237051317e-07,0.002375248,0
2.1308850000000005e-05,0.000414597,-0.001927209,2.324166796057132e-07,0.002341806,0
4.00592e-05,0.000457255,-0.001845598,2.1768604496174732e-07,0.002302853,0
5.84737e-05,0.000492517,-0.00174859,2.0064644348306318e-07,0.002241107,0
7.640405e-05,0.000520203,-0.001637867,1.8195336350878684e-07,0.00215807,0
9.368555e-05,0.000540191,-0.00151527,1.6230354342341843e-07,0.0020554609999999997,0
0.00011017635,0.000552414,-0.001382747,1.4238378876350262e-07,0.001935161,0
0.0001257213,0.000556864,-0.001242315,1.2284608997622103e-07,0.001799179,0
0.00014017159999999998,0.000553585,-0.001096013,1.0427598553614738e-07,0.001649598,0
0.00015342335,0.000542675,-0.000945865,8.71647285770816e-08,0.00148854,0
0.00016533474999999998,0.000561823,-0.00079385,7.190990853177632e-08,0.001355673,0
0.00017579819999999997,0.000608015,-0.000641864,5.8796656293852634e-08,0.0012498790000000002,0
0.00018474850000000002,0.000647795,-0.000491713,4.799682817373682e-08,0.001139508,0
0.00019209435,0.000680745,-0.000345079,3.958734196318684e-08,0.0010258239999999998,0
0.00019777120000000003,0.000706514,-0.000203515,3.355239301848421e-08,0.000910029,0
0.0002017508,0.000724802,-6.84e-05,2.9790904654063153e-08,0.000793202,0
0.00020401635000000004,0.000735388,5.18e-05,2.814252348013421e-08,0.0006835880000000001,0
0.00020455174999999999,0.000738113,4.76e-05,2.8400953969986843e-08,0.000690513,0
0.00020337595000000005,0.000732902,4.29e-05,3.032638879405e-08,0.000690002,0
0.00020052475,0.000719755,3.78e-05,3.3660969182092105e-08,0.0006819549999999999,0
0.00019601815000000003,0.000698751,1.36e-06,3.815411385192368e-08,0.000697391,0
0.00018995275,0.000670063,-7.41e-05,4.354311990998684e-08,0.000744163,0
0.00018238894999999996,0.000633947,-0.000151219,4.959761608657632e-08,0.000785166,0
0.00017342935000000002,0.000658989,-0.000229281,5.610110520529211e-08,0.00088827,0
0.00016316359999999996,0.000696835,-0.000307502,6.287125891846316e-08,0.0010043370000000001,0
0.00015171685,0.000722183,-0.000385094,6.974516037508157e-08,0.001107277,0
0.0001392364,0.000738217,-0.000461257,7.658614233593685e-08,0.001199474,0
0.0001258411,0.000779293,-0.000535189,8.329335749609474e-08,0.001314482,0
0.00011170444999999998,0.000818839,-0.000606094,8.977461044047105e-08,0.001424933,0
9.697815e-05,0.000856463,-0.00067319,9.596702097266054e-08,0.0015296530000000002,0
8.18341e-05,0.000891768,-0.000735714,1.0181562755346316e-07,0.001627482,0
6.643504999999999e-05,0.000924347,-0.000792938,1.0727841036847107e-07,0.0017172849999999998,0
5.096549999999998e-05,0.000953805,-0.000844168,1.1231332420521052e-07,0.001797973,0
3.562360000000001e-05,0.00097975,-0.000888763,1.1687847231309472e-07,0.001868513,0
2.0559200000000005e-05,0.001001807,-0.000926139,1.2093389254280002e-07,0.0019279459999999998,0
5.974799999999999e-06,0.001019607,-0.000955779,1.2442847782974735e-07,0.001975386,0
-7.97875e-06,0.00103282,-0.000977232,1.2730705648556577e-07,0.002010052,0
-2.1085100000000002e-05,0.00104113,-0.000990139,1.295058428887263e-07,0.0020312689999999996,0
-3.3208880000000005e-05,0.001044249,-0.000994212,1.3095137202915113e-07,0.002038461,0
-4.417864999999999e-05,0.001041924,-0.00098926,1.3156688446918688e-07,0.002031184,0
-5.3854049999999986e-05,0.001033939,-0.000975176,1.3127642797973416e-07,0.002009115,0
-6.205010000000001e-05,0.001020111,-0.000951952,1.3000413768735784e-07,0.001972063,0
-6.869515000000002e-05,0.001000307,-0.000919667,1.276814256552921e-07,0.001919974,0
-7.363819999999999e-05,0.000974423,-0.000878497,1.2426011243543157e-07,0.00185292,0
-7.678115e-05,0.000942419,-0.000828697,1.1971720238192367e-07,0.001771116,0
-7.804305e-05,0.000904292,-0.000770612,1.1405647811394474e-07,0.001674904,0
-7.737114999999999e-05,0.000860088,-0.000704659,1.0732370493750262e-07,0.001564747,0
-7.468579999999998e-05,0.000809922,-0.00064282,9.962356816301053e-08,0.001452742,0
-6.998174999999999e-05,0.000753947,-0.000613493,9.110257136019736e-08,0.0013674400000000001,0
-6.323870000000002e-05,0.000692386,-0.000573069,8.197846239927369e-08,0.001265455,0
-5.447314999999999e-05,0.000625518,-0.000565293,7.252536857129211e-08,0.001190811,0
-4.370610000000001e-05,0.000553679,-0.000565045,6.308341682514736e-08,0.001118724,0
-3.099205e-05,0.000477271,-0.00055264,5.404582112394474e-08,0.0010299109999999999,0
-1.6405950000000005e-05,0.000396753,-0.000528043,4.585693773162894e-08,0.000924796,0
-2.7900000000001547e-08,0.000336365,-0.000491415,3.899198023746317e-08,0.00082778,0
1.8025349999999995e-05,0.000348969,-0.00044311,3.394588373929211e-08,0.000792079,0
3.7643850000000004e-05,0.000361928,-0.000383662,3.121319776581842e-08,0.00074559,0
5.8682000000000005e-05,0.000375176,-0.000313783,3.126016480547369e-08,0.0006889590000000001,0
8.098785e-05,0.00047573,-0.000238491,3.4506983189186844e-08,0.000714221,0
0.00010439504999999998,0.000584523,-0.000223124,4.130395325562895e-08,0.000807647,0
0.00012874385000000003,0.000691443,-0.000230767,5.1902586517186835e-08,0.00092221,0
0.00015384319999999998,0.000795802,-0.000320616,6.644596485090526e-08,0.001116418,0
0.00017951015000000002,0.000896933,-0.000407956,8.494500061308157e-08,0.001304889,0
0.0002055455,0.000994208,-0.000491866,1.0727417431015788e-07,0.001486074,0
0.0002317533,0.001093917,-0.000571417,1.3316336624137892e-07,0.001665334,0
0.00025795580000000003,0.001240108,-0.000645692,1.6219065828174738e-07,0.0018858,0
0.00028394455000000003,0.001384621,-0.000713794,1.9380744364815533e-07,0.002098415,0
0.00030952745,0.001526233,-0.000774856,2.2733878233836586e-07,0.002301089,0
0.00033450929999999997,0.001663731,-0.000828066,2.620106792153789e-07,0.002491797,0
0.00035872135,0.001795906,-0.000872675,2.9695308851771316e-07,0.002668581,0
0.0003819648,0.001921567,-0.00090802,3.3127079606995794e-07,0.0028295869999999997,0
0.00040407659999999995,0.002039561,-0.000933521,3.640290042782527e-07,0.002973082,0
0.0004248807,0.002148781,-0.000948721,3.9432443476601053e-07,0.0030975020000000002,0
0.00044421845000000007,0.002248171,-0.000953274,4.2129364273362885e-07,0.0032014450000000002,0
0.0004619474500000001,0.002336739,-0.000946965,4.4414755112026055e-07,0.003283704,0
0.00047792435,0.00241357,-0.000929712,4.6221640356360783e-07,0.003343282,0
0.0004920175500000001,0.00247784,-0.000901579,4.749674981824711e-07,0.003379419,0
0.0005041166,0.002528812,-0.000862767,4.820125080304632e-07,0.003391579,0
0.00051411335,0.002565867,-0.000813617,4.831520930410816e-07,0.003379484,0
0.0005219222499999999,0.002588494,-0.000754595,4.783549633217762e-07,0.0033430890000000005,0
0.0005274692,0.002596308,-0.000686306,4.677773744485894e-07,0.0032826139999999997,0
0.0005306985499999999,0.002589049,-0.000609455,4.5175196648836584e-07,0.003198504,0
0.0005315723,0.002566598,-0.000524857,4.307817143815895e-07,0.003091455,1
0.0005300699000000001,0.002528966,-0.000433412,4.055185091098842e-07,0.002962378,1
0.0005261925500000001,0.00247631,-0.000336091,3.767448532239447e-07,0.002812401,1
0.0005199607999999999,0.002408927,-0.000294651,3.4534488027258946e-07,0.002703578,1
0.0005114155999999999,0.002327248,-0.000314759,3.1227495314814744e-07,0.002642007,1
0.0005006226499999999,0.002231852,-0.00033383,2.7853166812002897e-07,0.0025656819999999997,1
0.00048766065,0.002123444,-0.000351686,2.4512209315929215e-07,0.00247513,1
0.00047264109999999997,0.002002862,-0.00036816,2.1301453526388415e-07,0.002371022,1
0.0004556877999999999,0.001871059,-0.000383098,1.8311887829932632e-07,0.002254157,1
0.0004369482,0.001729102,-0.000396351,1.5624673236374736e-07,0.002125453,1
0.00041658599999999993,0.001578166,-0.000407787,1.3308497492389474e-07,0.001985953,1
0.00039478490000000006,0.001419509,-0.000417291,1.1416814321398949e-07,0.0018368,1
0.00037174204999999996,0.001254474,-0.00042476,9.985947411162896e-08,0.001679234,1
0.00034767135,0.001084466,-0.000430102,9.033501159371315e-08,0.001514568,1
0.00032279020000000006,0.00091112,-0.00043325,8.558376832869473e-08,0.00134437,1
0.0002973306,0.000992734,-0.000434152,8.53998787718316e-08,0.001426886,1
0.00027152600000000007,0.00106742,-0.000432761,8.939944134378946e-08,0.001500181,1
0.000245618,0.001134709,-0.00042906,9.703291769852631e-08,0.001563769,1
0.0002198383,0.001194205,-0.000423043,1.0761833041843159e-07,0.001617248,1
